outer_id,inner_id,allowed_stolen_bases,allowed_stolen_bases_risp,assists,assists_risp,at_bats,at_bats_risp,caught_stealing,caught_stealing_risp,double_plays,double_plays_risp,doubles,doubles_risp,field_out,field_out_risp,flyouts,flyouts_risp,force_outs,force_outs_risp,grounded_into_double_play,grounded_into_double_play_risp,groundouts,groundouts_risp,hit_by_pitch,hit_by_pitch_risp,home_runs,home_runs_risp,left_on_base,left_on_base_risp,lineouts,lineouts_risp,plate_appearances,plate_appearances_risp,popouts,popouts_risp,putouts,putouts_risp,reached_on_error,reached_on_error_risp,runners_caught_stealing,runners_caught_stealing_risp,runs,runs_batted_in,runs_batted_in_risp,runs_risp,sac_flies,singles,singles_risp,stolen_bases,stolen_bases_risp,struck_out,struck_out_risp,triples,walked,walked_risp,caught_double_play,caught_double_play_risp,errors,errors_risp,fielders_choice,fielders_choice_risp,appearances,batters_faced,batters_faced_risp,games_finished,outs,pitches_thrown,pitches_thrown_risp,strikeouts,strikeouts_risp,triples_risp,earned_runs,earned_runs_risp,hit_batters,hit_batters_risp,hits_allowed,hits_allowed_risp,home_runs_allowed,home_runs_allowed_risp,losses,mound_visits,quality_starts,starts,walks,walks_risp,wins,complete_games,ejected,unearned_runs,unearned_runs_risp,balks,balks_risp,inherited_runners,inherited_runners_risp,inherited_runs_allowed,inherited_runs_allowed_risp,blown_saves,saves,sacrifice_double_plays,sacrifice_double_plays_risp,shutouts,no_hitters
68065ab9709b8b12f78c2a9e,68419ccbe63d9bb872889fd1,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.0,122.0,33.0,29.0,91.0,456.0,144.0,38.0,9.0,nan,8.0,5.0,1.0,nan,17.0,4.0,3.0,1.0,nan,2.0,nan,nan,15.0,7.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,29.0,nan,nan,nan,nan
68066e2b9edf4f7b46032650,684112e3925dd4f9d72ac075,144.0,40.0,56.0,19.0,366.0,87.0,6.0,3.0,4.0,4.0,15.0,5.0,120.0,24.0,28.0,2.0,6.0,3.0,9.0,2.0,65.0,13.0,10.0,4.0,7.0,2.0,120.0,80.0,21.0,7.0,421.0,106.0,16.0,5.0,952.0,250.0,2.0,nan,45.0,16.0,41.0,32.0,24.0,34.0,2.0,59.0,15.0,15.0,3.0,145.0,34.0,1.0,42.0,17.0,nan,nan,1.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,6841148c295b2368c0ac778d,nan,nan,13.0,4.0,379.0,89.0,7.0,3.0,53.0,19.0,17.0,4.0,161.0,25.0,45.0,10.0,11.0,5.0,11.0,5.0,86.0,18.0,18.0,4.0,9.0,3.0,96.0,65.0,18.0,3.0,441.0,106.0,26.0,2.0,767.0,153.0,7.0,2.0,nan,nan,37.0,43.0,34.0,28.0,3.0,57.0,18.0,15.0,6.0,104.0,26.0,2.0,38.0,14.0,nan,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,684114aef415a392f733fd81,nan,nan,214.0,57.0,309.0,75.0,2.0,1.0,34.0,14.0,9.0,3.0,137.0,27.0,33.0,11.0,10.0,5.0,5.0,2.0,71.0,11.0,9.0,3.0,8.0,2.0,84.0,60.0,18.0,4.0,366.0,87.0,21.0,4.0,157.0,32.0,2.0,nan,nan,nan,38.0,34.0,25.0,31.0,2.0,47.0,13.0,25.0,7.0,90.0,23.0,1.0,45.0,14.0,nan,nan,9.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,68411376ec9dc637cfd0cca4,nan,nan,152.0,36.0,322.0,87.0,11.0,4.0,13.0,9.0,8.0,nan,148.0,36.0,46.0,11.0,5.0,4.0,3.0,nan,77.0,20.0,5.0,3.0,13.0,5.0,85.0,61.0,18.0,5.0,380.0,99.0,12.0,2.0,78.0,42.0,2.0,nan,nan,nan,45.0,37.0,25.0,34.0,1.0,45.0,12.0,19.0,5.0,95.0,30.0,2.0,50.0,11.0,1.0,nan,8.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,68411393925dd4f9d72ac07e,nan,nan,226.0,51.0,408.0,101.0,5.0,3.0,37.0,18.0,16.0,3.0,199.0,43.0,45.0,12.0,11.0,4.0,9.0,4.0,105.0,25.0,10.0,1.0,11.0,5.0,95.0,66.0,34.0,8.0,452.0,105.0,27.0,5.0,127.0,38.0,3.0,nan,nan,nan,40.0,54.0,43.0,31.0,2.0,58.0,17.0,20.0,4.0,98.0,22.0,1.0,29.0,10.0,1.0,1.0,8.0,3.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,684113bf554d8039701f19a2,nan,nan,nan,nan,355.0,89.0,7.0,2.0,nan,nan,10.0,4.0,142.0,26.0,40.0,7.0,10.0,3.0,7.0,4.0,76.0,13.0,21.0,4.0,7.0,2.0,122.0,88.0,19.0,4.0,414.0,97.0,15.0,7.0,166.0,48.0,1.0,nan,nan,nan,36.0,35.0,29.0,30.0,2.0,44.0,12.0,21.0,7.0,132.0,36.0,nan,35.0,10.0,nan,nan,nan,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,684114a108b7fc5e21e8ad01,nan,nan,1.0,1.0,371.0,109.0,9.0,5.0,1.0,1.0,11.0,2.0,162.0,45.0,48.0,12.0,8.0,3.0,5.0,nan,83.0,18.0,11.0,3.0,7.0,3.0,112.0,88.0,18.0,6.0,432.0,111.0,19.0,10.0,242.0,62.0,4.0,nan,nan,nan,24.0,29.0,22.0,17.0,2.0,41.0,11.0,15.0,5.0,133.0,45.0,nan,47.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,684113d6554d8039701f19a5,nan,nan,2.0,1.0,382.0,73.0,7.0,1.0,2.0,1.0,20.0,5.0,152.0,20.0,43.0,5.0,11.0,4.0,4.0,2.0,76.0,9.0,9.0,3.0,3.0,nan,95.0,64.0,23.0,8.0,460.0,82.0,16.0,2.0,202.0,42.0,2.0,nan,nan,nan,46.0,30.0,25.0,38.0,3.0,55.0,17.0,15.0,4.0,133.0,24.0,2.0,64.0,19.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,684114138ba62cf2ce8d9134,nan,nan,nan,nan,352.0,93.0,3.0,3.0,nan,nan,10.0,3.0,148.0,36.0,45.0,14.0,12.0,8.0,4.0,1.0,75.0,14.0,8.0,1.0,7.0,nan,101.0,75.0,19.0,6.0,399.0,97.0,14.0,4.0,nan,nan,1.0,1.0,nan,nan,41.0,36.0,27.0,28.0,6.0,59.0,17.0,5.0,1.0,108.0,26.0,3.0,32.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,68411433f7b5d3bf791d6978,nan,nan,10.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,638.0,160.0,7.0,443.0,2208.0,597.0,156.0,33.0,nan,55.0,38.0,20.0,5.0,129.0,30.0,14.0,2.0,9.0,17.0,13.0,21.0,58.0,19.0,9.0,6.0,nan,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan
68066e2b9edf4f7b46032650,68411449183c892d88a0ff0d,nan,nan,12.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,597.0,107.0,7.0,433.0,1990.0,378.0,130.0,20.0,nan,68.0,45.0,14.0,1.0,117.0,27.0,25.0,7.0,10.0,10.0,12.0,21.0,46.0,11.0,8.0,4.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
68066e2b9edf4f7b46032650,68411458925dd4f9d72ac096,nan,nan,16.0,6.0,nan,nan,nan,nan,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,20.0,617.0,133.0,5.0,443.0,2241.0,467.0,173.0,44.0,nan,38.0,21.0,19.0,8.0,96.0,24.0,11.0,nan,6.0,14.0,14.0,20.0,68.0,12.0,9.0,5.0,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,6841146408b7fc5e21e8acfa,nan,nan,11.0,4.0,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,570.0,107.0,7.0,429.0,1995.0,431.0,167.0,47.0,nan,48.0,31.0,11.0,1.0,102.0,22.0,15.0,4.0,8.0,12.0,12.0,20.0,36.0,9.0,7.0,7.0,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan
68066e2b9edf4f7b46032650,684113cee2d7557e153cc654,nan,nan,19.0,4.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,666.0,126.0,15.0,500.0,2231.0,518.0,175.0,50.0,nan,40.0,23.0,12.0,2.0,115.0,21.0,13.0,1.0,7.0,10.0,15.0,20.0,48.0,11.0,12.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan
68066e2b9edf4f7b46032650,68411477183c892d88a0ff13,nan,nan,6.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,21.0,220.0,62.0,18.0,165.0,682.0,205.0,32.0,9.0,nan,14.0,4.0,9.0,3.0,34.0,5.0,7.0,nan,nan,4.0,nan,nan,18.0,8.0,4.0,nan,nan,2.0,2.0,nan,nan,14.0,14.0,3.0,3.0,nan,1.0,nan,nan,nan,nan
68066e2b9edf4f7b46032650,68411496925dd4f9d72ac09e,nan,nan,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0,171.0,56.0,10.0,120.0,583.0,182.0,38.0,10.0,nan,20.0,15.0,nan,nan,39.0,16.0,6.0,1.0,3.0,2.0,nan,nan,13.0,4.0,3.0,nan,nan,1.0,1.0,nan,nan,9.0,9.0,4.0,4.0,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,6841132d08b7fc5e21e8acde,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,163.0,58.0,11.0,110.0,514.0,183.0,28.0,10.0,nan,21.0,14.0,6.0,3.0,41.0,15.0,8.0,3.0,3.0,2.0,nan,nan,8.0,6.0,nan,nan,nan,2.0,2.0,nan,nan,18.0,18.0,2.0,2.0,nan,nan,nan,nan,nan,nan
68066e2b9edf4f7b46032650,6841135708b7fc5e21e8ace2,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,96.0,20.0,22.0,66.0,352.0,74.0,31.0,8.0,nan,12.0,8.0,1.0,1.0,18.0,5.0,4.0,nan,2.0,2.0,nan,nan,12.0,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,20.0,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fd63e63d9bb87288987c,143.0,38.0,65.0,31.0,418.0,107.0,13.0,7.0,7.0,6.0,20.0,4.0,146.0,32.0,47.0,11.0,9.0,4.0,11.0,2.0,70.0,13.0,13.0,3.0,14.0,6.0,89.0,64.0,20.0,6.0,475.0,110.0,22.0,6.0,923.0,269.0,5.0,2.0,55.0,28.0,53.0,53.0,43.0,44.0,2.0,69.0,25.0,20.0,4.0,139.0,29.0,1.0,40.0,12.0,2.0,1.0,1.0,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fdb3ed58166c1895aa1d,nan,nan,11.0,2.0,396.0,96.0,12.0,4.0,73.0,21.0,17.0,3.0,143.0,26.0,41.0,10.0,16.0,8.0,4.0,nan,65.0,10.0,16.0,3.0,11.0,2.0,122.0,87.0,18.0,2.0,464.0,111.0,24.0,5.0,835.0,224.0,3.0,nan,nan,nan,49.0,39.0,27.0,36.0,2.0,55.0,15.0,28.0,10.0,144.0,41.0,2.0,49.0,20.0,1.0,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fdd2925dd4f9d72abd02,nan,nan,217.0,65.0,360.0,82.0,7.0,4.0,44.0,13.0,13.0,2.0,170.0,37.0,62.0,14.0,9.0,5.0,2.0,nan,86.0,18.0,9.0,1.0,10.0,1.0,86.0,62.0,14.0,2.0,434.0,96.0,12.0,5.0,161.0,35.0,3.0,1.0,nan,nan,51.0,36.0,23.0,38.0,5.0,44.0,12.0,19.0,4.0,107.0,22.0,2.0,58.0,19.0,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fdec295b2368c0ac73d6,nan,nan,199.0,56.0,363.0,86.0,7.0,4.0,20.0,11.0,24.0,9.0,144.0,21.0,40.0,5.0,10.0,4.0,5.0,2.0,65.0,9.0,17.0,1.0,12.0,1.0,104.0,71.0,23.0,6.0,410.0,91.0,22.0,4.0,94.0,60.0,3.0,1.0,nan,nan,45.0,46.0,33.0,34.0,5.0,58.0,16.0,17.0,8.0,105.0,31.0,1.0,24.0,5.0,nan,nan,7.0,3.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fe06183c892d88a0fbba,nan,nan,273.0,75.0,378.0,85.0,3.0,3.0,45.0,15.0,19.0,3.0,168.0,30.0,39.0,9.0,17.0,7.0,8.0,3.0,96.0,21.0,12.0,1.0,14.0,5.0,88.0,55.0,22.0,4.0,423.0,92.0,22.0,2.0,127.0,36.0,3.0,1.0,nan,nan,49.0,47.0,35.0,36.0,3.0,64.0,17.0,14.0,6.0,84.0,19.0,1.0,27.0,6.0,nan,nan,6.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fe3cec9dc637cfd0c970,nan,nan,nan,nan,408.0,111.0,4.0,2.0,nan,nan,10.0,4.0,175.0,31.0,48.0,12.0,9.0,3.0,12.0,6.0,90.0,21.0,8.0,6.0,8.0,2.0,119.0,87.0,27.0,4.0,458.0,120.0,23.0,1.0,164.0,46.0,6.0,nan,nan,nan,38.0,47.0,37.0,31.0,3.0,64.0,26.0,21.0,6.0,119.0,36.0,2.0,38.0,15.0,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fe55f415a392f733fa10,nan,nan,1.0,1.0,313.0,99.0,6.0,3.0,1.0,1.0,15.0,6.0,135.0,37.0,34.0,11.0,10.0,5.0,7.0,2.0,79.0,23.0,17.0,4.0,6.0,2.0,92.0,70.0,15.0,3.0,394.0,112.0,16.0,4.0,216.0,62.0,2.0,nan,nan,nan,42.0,35.0,29.0,35.0,2.0,49.0,11.0,27.0,7.0,84.0,35.0,1.0,60.0,16.0,2.0,nan,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fe80e2d7557e153cc354,nan,nan,2.0,2.0,321.0,94.0,13.0,6.0,2.0,2.0,20.0,2.0,140.0,49.0,45.0,15.0,9.0,6.0,5.0,1.0,68.0,26.0,10.0,4.0,7.0,1.0,83.0,53.0,17.0,7.0,386.0,109.0,18.0,5.0,181.0,50.0,3.0,1.0,nan,nan,40.0,34.0,26.0,32.0,4.0,58.0,18.0,27.0,8.0,75.0,16.0,1.0,48.0,16.0,2.0,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fea1554d8039701f1657,nan,nan,nan,nan,372.0,109.0,5.0,3.0,nan,nan,11.0,4.0,165.0,43.0,47.0,18.0,15.0,5.0,4.0,1.0,88.0,19.0,14.0,4.0,9.0,2.0,133.0,100.0,16.0,5.0,444.0,121.0,22.0,6.0,nan,nan,1.0,nan,nan,nan,35.0,41.0,33.0,24.0,4.0,36.0,10.0,19.0,6.0,129.0,43.0,1.0,50.0,15.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840fec8f415a392f733fa3b,nan,nan,21.0,7.0,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,605.0,135.0,5.0,426.0,2025.0,489.0,113.0,35.0,nan,75.0,49.0,7.0,1.0,136.0,23.0,27.0,6.0,10.0,9.0,8.0,21.0,54.0,14.0,7.0,3.0,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
68067036709b8b12f78c2c2c,6840fee5f415a392f733fa4d,nan,nan,7.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,627.0,163.0,6.0,429.0,2219.0,561.0,157.0,39.0,nan,62.0,43.0,9.0,2.0,139.0,36.0,20.0,3.0,9.0,12.0,9.0,21.0,68.0,17.0,8.0,2.0,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
68067036709b8b12f78c2c2c,6840fef6925dd4f9d72abd75,nan,nan,14.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,20.0,542.0,103.0,3.0,387.0,1877.0,373.0,105.0,17.0,nan,58.0,42.0,12.0,1.0,94.0,19.0,18.0,4.0,8.0,14.0,9.0,20.0,55.0,14.0,6.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
68067036709b8b12f78c2c2c,6840ff06554d8039701f168e,nan,nan,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,20.0,595.0,128.0,2.0,409.0,2121.0,493.0,157.0,43.0,nan,74.0,45.0,17.0,5.0,113.0,23.0,25.0,3.0,9.0,15.0,7.0,20.0,67.0,11.0,8.0,2.0,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
68067036709b8b12f78c2c2c,6840ff1ae63d9bb87288993d,nan,nan,15.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,20.0,574.0,136.0,7.0,403.0,2044.0,539.0,173.0,42.0,nan,54.0,42.0,15.0,2.0,96.0,23.0,14.0,4.0,11.0,11.0,9.0,20.0,68.0,23.0,6.0,6.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan
68067036709b8b12f78c2c2c,6840ff2af7b5d3bf791d66ac,nan,nan,11.0,3.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.0,222.0,93.0,14.0,143.0,776.0,346.0,45.0,14.0,nan,23.0,19.0,7.0,2.0,43.0,18.0,8.0,4.0,2.0,7.0,nan,nan,33.0,23.0,1.0,nan,nan,1.0,1.0,nan,nan,29.0,29.0,18.0,18.0,nan,nan,nan,nan,nan,nan
68067036709b8b12f78c2c2c,6840ff44183c892d88a0fc38,nan,nan,16.0,6.0,nan,nan,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.0,364.0,136.0,23.0,249.0,1112.0,408.0,59.0,27.0,nan,49.0,31.0,6.0,3.0,90.0,31.0,18.0,3.0,6.0,5.0,nan,nan,28.0,11.0,2.0,nan,nan,5.0,5.0,nan,nan,37.0,37.0,12.0,11.0,nan,nan,nan,nan,nan,nan
